DATE,AWND,PRCP,TMAX,TMIN,TOBS,BEAUFORT_SCALE,PRCP_SCALE,MEAN_TEMP
2020-09-10,2.05,21.884848484848483,27.81428571428571,21.021428571428572,22.433333333333334,Light Breeze,Slight,23.756349206349203
2020-09-11,3.542857142857143,15.5375,26.607692307692307,18.892307692307693,21.21666666666667,Gentle Breeze,Slight,22.23888888888889
2020-09-12,3.5285714285714285,0.04074074074074074,23.807692307692307,14.830769230769231,15.466666666666667,Gentle Breeze,Slight,18.035042735042737
2020-09-13,3.225,0.02413793103448276,23.514285714285716,14.878571428571428,16.866666666666667,Light Breeze,Slight,18.41984126984127
2020-09-14,4.575,0.003529411764705882,24.72142857142857,15.357142857142858,19.816666666666666,Gentle Breeze,Slight,19.965079365079365
2020-09-15,2.6374999999999997,0.0,21.42142857142857,10.721428571428572,10.916666666666666,Light Breeze,Slight,14.353174603174601
2020-09-16,2.6999999999999997,0.0,20.678571428571427,10.750000000000002,10.649999999999999,Light Breeze,Slight,14.026190476190477
2020-09-17,1.8875,0.0,23.32857142857143,13.771428571428574,15.383333333333333,Light Breeze,Slight,17.494444444444444
2020-09-18,5.3125,0.36153846153846153,22.542857142857144,13.385714285714284,15.933333333333332,Gentle Breeze,Slight,17.287301587301588
2020-09-19,4.1875,0.027586206896551727,19.357142857142858,8.25,9.42,Gentle Breeze,Slight,12.342380952380951
2020-09-20,3.85,0.0,17.77857142857143,8.192857142857141,10.1,Gentle Breeze,Slight,12.023809523809524
2020-09-21,3.0375000000000005,0.0,18.164285714285715,7.057142857142857,8.783333333333333,Light Breeze,Slight,11.334920634920636
2020-09-22,3.875,0.0,20.87142857142857,6.7857142857142865,7.7,Gentle Breeze,Slight,11.785714285714286
2020-09-23,3.5500000000000007,0.0,25.085714285714285,10.164285714285715,12.6,Gentle Breeze,Slight,15.950000000000001
2020-09-24,1.8249999999999997,0.0,25.471428571428575,12.742857142857142,13.633333333333333,Light Breeze,Slight,17.28253968253968
2020-09-25,1.7375,0.0,25.321428571428577,13.485714285714286,14.266666666666666,Light Breeze,Slight,17.691269841269843
2020-09-26,2.2750000000000004,0.05,24.557142857142857,15.35714285714286,16.560000000000002,Light Breeze,Slight,18.824761904761907
2020-09-27,2.15,0.09176470588235294,25.364285714285714,17.892857142857146,19.339999999999996,Light Breeze,Slight,20.865714285714287
2020-09-28,3.9749999999999996,1.5265306122448978,26.064285714285717,19.492857142857144,20.400000000000002,Gentle Breeze,Slight,21.98571428571429
2020-09-29,3.5875,2.0913043478260867,24.314285714285713,18.49285714285714,19.25,Gentle Breeze,Slight,20.685714285714283
2020-09-30,5.475,39.02886597938144,22.735714285714288,15.65,15.85,Gentle Breeze,Slight,18.07857142857143
